timestamp,number,status,available_bike_stands,available_bikes,visibility_distance,current_temperature,feels_like_temperature,is_rainy,wind_speed
2024-12-15 04:45:00,44,1,19,0,10000.0,5.24,5.0,0.0,2.7649999999999997
2024-12-15 05:00:00,44,1,19,0,10000.0,4.99,4.99,0.0,1.84
2024-12-15 05:15:00,44,1,19,0,10000.0,5.49,4.952500000000001,0.0,4.16
2024-12-15 05:30:00,44,1,19,0,10000.0,5.99,4.915,0.0,6.4799999999999995
2024-12-15 05:45:00,44,1,19,0,10000.0,6.49,4.8774999999999995,0.0,8.799999999999999
2024-12-15 06:00:00,44,1,19,0,10000.0,6.99,4.84,0.0,11.12
2024-12-15 06:15:00,44,1,19,0,10000.0,6.99,4.6899999999999995,0.0,12.0475
2024-12-15 06:30:00,44,1,19,0,10000.0,6.99,4.54,0.0,12.975
2024-12-15 06:45:00,44,1,19,0,10000.0,6.99,4.390000000000001,0.0,13.9025
2024-12-15 07:00:00,44,1,19,0,10000.0,6.99,4.24,0.0,14.83
2024-12-15 07:15:00,44,1,19,0,10000.0,6.74,4.0875,0.0,13.9025
2024-12-15 07:30:00,44,1,19,0,10000.0,6.49,3.935,0.0,12.975
2024-12-15 07:45:00,44,1,19,0,10000.0,6.24,3.7825,0.0,12.0475
2024-12-15 08:00:00,44,1,19,0,10000.0,5.99,3.63,0.0,11.12
2024-12-15 08:15:00,44,1,19,0,10000.0,6.24,3.8525,0.0,11.58
2024-12-15 08:30:00,44,1,19,0,10000.0,6.49,4.074999999999999,0.0,12.04
2024-12-15 08:45:00,44,1,19,0,10000.0,6.74,4.297499999999999,0.0,12.5
2024-12-15 09:00:00,44,1,19,0,10000.0,6.99,4.52,0.0,12.96
2024-12-15 09:15:00,44,1,19,0,9750.0,6.99,4.6,0.0,12.5
2024-12-15 09:30:00,44,1,19,0,9500.0,6.99,4.68,0.0,12.04
2024-12-15 09:45:00,44,1,16,2,9250.0,6.99,4.76,0.0,11.58
2024-12-15 10:00:00,44,1,16,2,9000.0,6.99,4.84,0.0,11.12
2024-12-15 10:15:00,44,1,15,3,9250.0,7.24,5.0649999999999995,0.0,11.58
2024-12-15 10:30:00,44,1,15,3,9500.0,7.49,5.29,0.0,12.04
2024-12-15 10:45:00,44,1,16,2,9750.0,7.74,5.515000000000001,0.0,12.5
2024-12-15 11:00:00,44,1,16,2,10000.0,7.99,5.74,0.0,12.96
2024-12-15 11:15:00,44,1,16,2,10000.0,7.99,5.6725,0.0,13.4275
2024-12-15 11:30:00,44,1,16,2,10000.0,7.99,5.605,0.0,13.895
2024-12-15 11:45:00,44,1,16,2,10000.0,7.99,5.5375,0.0,14.3625
2024-12-15 12:00:00,44,1,16,2,10000.0,7.99,5.47,0.0,14.83
2024-12-15 12:15:00,44,1,16,2,10000.0,8.24,5.5775,0.0,16.675
2024-12-15 12:30:00,44,1,16,2,10000.0,8.49,5.6850000000000005,0.0,18.52
2024-12-15 12:45:00,44,1,17,1,10000.0,8.74,5.7925,0.0,20.365
2024-12-15 13:00:00,44,1,18,0,10000.0,8.99,5.9,0.0,22.21
2024-12-15 13:15:00,44,1,17,1,10000.0,8.99,5.945,0.0,21.7525
2024-12-15 13:30:00,44,1,17,1,10000.0,8.99,5.99,0.0,21.295
2024-12-15 13:45:00,44,1,17,1,10000.0,8.99,6.035,0.0,20.8375
2024-12-15 14:00:00,44,1,17,1,10000.0,8.99,6.08,0.0,20.38
2024-12-15 14:15:00,44,1,17,1,10000.0,8.99,6.1274999999999995,0.0,19.91
2024-12-15 14:30:00,44,1,17,1,10000.0,8.99,6.175,0.0,19.44
2024-12-15 14:45:00,44,1,16,2,10000.0,8.99,6.2225,0.0,18.97
2024-12-15 15:00:00,44,1,15,3,10000.0,8.99,6.27,0.0,18.5
2024-12-15 15:15:00,44,1,14,4,10000.0,8.74,6.069999999999999,0.0,17.5825
2024-12-15 15:30:00,44,1,18,0,10000.0,8.49,5.869999999999999,0.0,16.665
2024-12-15 15:45:00,44,1,17,1,10000.0,8.24,5.67,0.0,15.7475
2024-12-15 16:00:00,44,1,17,1,10000.0,7.99,5.47,0.0,14.83
2024-12-15 16:15:00,44,1,17,1,10000.0,7.74,5.3125,0.0,13.9025
2024-12-15 16:30:00,44,1,16,2,10000.0,7.49,5.154999999999999,0.0,12.975
2024-12-15 16:45:00,44,1,17,1,10000.0,7.24,4.9975,0.0,12.0475
2024-12-15 17:00:00,44,1,15,3,10000.0,6.99,4.84,0.0,11.12
2024-12-15 17:15:00,44,1,15,3,10000.0,6.49,4.2375,0.0,11.12
2024-12-15 17:30:00,44,1,15,3,10000.0,5.99,3.635,0.0,11.12
2024-12-15 17:45:00,44,1,18,0,10000.0,5.49,3.0325,0.0,11.12
2024-12-15 18:00:00,44,1,18,0,10000.0,4.99,2.43,0.0,11.12
2024-12-15 18:15:00,44,1,18,0,10000.0,4.99,2.53,0.0,10.6525
2024-12-15 18:30:00,44,1,17,1,10000.0,4.99,2.63,0.0,10.185
2024-12-15 18:45:00,44,1,17,1,10000.0,4.99,2.73,0.0,9.7175
2024-12-15 19:00:00,44,1,17,1,10000.0,4.99,2.83,0.0,9.25
2024-12-15 19:15:00,44,1,17,1,10000.0,4.74,2.655,0.0,8.7925
2024-12-15 19:30:00,44,1,17,1,10000.0,4.49,2.48,0.0,8.335
2024-12-15 19:45:00,44,1,17,1,10000.0,4.24,2.3049999999999997,0.0,7.8775
2024-12-15 20:00:00,44,1,17,1,10000.0,3.99,2.13,0.0,7.42
2024-12-15 20:15:00,44,1,17,1,10000.0,3.99,2.2825,0.0,6.95
2024-12-15 20:30:00,44,1,17,1,10000.0,3.99,2.435,0.0,6.48
2024-12-15 20:45:00,44,1,17,1,10000.0,3.99,2.5875000000000004,0.0,6.01
2024-12-15 21:00:00,44,1,17,1,10000.0,3.99,2.74,0.0,5.54
2024-12-15 21:15:00,44,1,17,1,10000.0,3.74,2.8025,0.0,4.615
2024-12-15 21:30:00,44,1,17,1,10000.0,3.49,2.865,0.0,3.69
2024-12-15 21:45:00,44,1,18,0,10000.0,3.24,2.9275,0.0,2.7649999999999997
2024-12-15 22:00:00,44,1,18,0,10000.0,2.99,2.99,0.0,1.84
2024-12-15 22:15:00,44,1,18,0,9750.0,2.49,2.0700000000000003,0.0,2.765
2024-12-15 22:30:00,44,1,17,1,9500.0,1.99,1.15,0.0,3.69
2024-12-15 22:45:00,44,1,17,1,9250.0,1.4900000000000002,0.2299999999999999,0.0,4.615
2024-12-15 23:00:00,44,1,16,2,9000.0,0.99,-0.69,0.0,5.54
2024-12-15 23:15:00,44,1,16,2,9000.0,0.99,-0.69,0.0,5.54
2024-12-15 23:30:00,44,1,16,2,9000.0,0.99,-0.69,0.0,5.54
2024-12-15 23:45:00,44,1,16,2,9000.0,0.99,-0.69,0.0,5.54
2024-12-16 00:00:00,44,1,16,2,9000.0,0.99,-0.69,0.0,5.54
2024-12-16 00:15:00,44,1,17,2,9250.0,0.99,-0.2699999999999999,0.0,5.0825
2024-12-16 00:30:00,44,1,18,1,9500.0,0.99,0.15,0.0,4.625
2024-12-16 00:45:00,44,1,18,1,9750.0,0.99,0.5700000000000001,0.0,4.1675
2024-12-16 01:00:00,44,1,18,1,10000.0,0.99,0.99,0.0,3.71
2024-12-16 01:15:00,44,1,18,1,9750.0,0.99,0.99,0.0,3.71
2024-12-16 01:30:00,44,1,18,1,9500.0,0.99,0.99,0.0,3.71
2024-12-16 01:45:00,44,1,18,1,9250.0,0.99,0.99,0.0,3.71
2024-12-16 02:00:00,44,1,18,1,9000.0,0.99,0.99,0.0,3.71
2024-12-16 02:15:00,44,1,18,1,8250.0,0.99,0.5700000000000001,0.0,4.1675
2024-12-16 02:30:00,44,1,18,1,7500.0,0.99,0.15,0.0,4.625
2024-12-16 02:45:00,44,1,18,1,6750.0,0.99,-0.27,0.0,5.0825
2024-12-16 03:00:00,44,1,18,1,6000.0,0.99,-0.69,0.0,5.54
2024-12-16 03:15:00,44,1,18,1,7000.0,0.74,-0.975,0.0,5.54
2024-12-16 03:30:00,44,1,18,1,8000.0,0.49,-1.26,0.0,5.54
2024-12-16 03:45:00,44,1,18,1,9000.0,0.24,-1.545,0.0,5.54
2024-12-16 04:00:00,44,1,18,1,10000.0,-0.01,-1.83,0.0,5.54
2024-12-16 04:15:00,44,1,18,1,10000.0,-0.01,-1.83,0.0,5.54
2024-12-16 04:30:00,44,1,18,1,10000.0,-0.01,-1.83,0.0,5.54
2024-12-16 04:45:00,44,1,18,1,10000.0,-0.01,-1.83,0.0,5.54
2024-12-16 05:00:00,44,1,16,3,10000.0,-0.01,-1.83,0.0,5.54
2024-12-16 05:15:00,44,1,16,3,9000.0,-0.01,-1.375,0.0,4.615
2024-12-16 05:30:00,44,1,16,3,8000.0,-0.01,-0.92,0.0,3.69
2024-12-16 05:45:00,44,1,16,3,7000.0,-0.01,-0.4650000000000001,0.0,2.7649999999999997
2024-12-16 06:00:00,44,1,16,3,6000.0,-0.01,-0.01,0.0,1.84
2024-12-16 06:15:00,44,1,16,3,6250.0,-0.01,-0.01,0.0,2.3075
2024-12-16 06:30:00,44,1,16,3,6500.0,-0.01,-0.01,0.0,2.775
2024-12-16 06:45:00,44,1,16,3,6750.0,-0.01,-0.01,0.0,3.2424999999999997
2024-12-16 07:00:00,44,1,16,3,7000.0,-0.01,-0.01,0.0,3.71
2024-12-16 07:15:00,44,1,17,2,7000.0,-0.26,-0.26,0.0,2.7825
2024-12-16 07:30:00,44,1,18,1,7000.0,-0.51,-0.51,0.0,1.855
2024-12-16 07:45:00,44,1,18,0,7000.0,-0.76,-0.76,0.0,0.9275000000000002
2024-12-16 08:00:00,44,1,18,1,7000.0,-1.01,-1.01,0.0,0.0
2024-12-16 08:15:00,44,1,19,0,7250.0,-0.51,-0.51,0.0,0.0
2024-12-16 08:30:00,44,1,19,0,7500.0,-0.01,-0.01,0.0,0.0
2024-12-16 08:45:00,44,1,19,0,7750.0,0.49,0.49,0.0,0.0
2024-12-16 09:00:00,44,1,19,0,8000.0,0.99,0.99,0.0,0.0
2024-12-16 09:15:00,44,1,18,1,8020.833333333333,1.02125,1.0082291666666667,0.0,0.0577083333333333
2024-12-17 08:45:00,44,1,19,2,9979.166666666666,3.95875,2.7217708333333333,0.0,5.482291666666667
2024-12-17 09:00:00,44,1,20,1,10000.0,3.99,2.74,0.0,5.54
2024-12-17 09:15:00,44,1,21,0,10000.0,4.99,4.0525,0.0,4.615
2024-12-17 09:30:00,44,1,20,1,10000.0,5.99,5.365,0.0,3.69
2024-12-17 09:45:00,44,1,19,2,10000.0,6.99,6.6775,0.0,2.7649999999999997
2024-12-17 10:00:00,44,1,19,2,10000.0,7.99,7.99,0.0,1.84
2024-12-17 10:15:00,44,1,19,2,10000.0,8.74,8.4925,0.0,6.9325
2024-12-17 10:30:00,44,1,20,1,10000.0,9.49,8.995000000000001,0.0,12.025
2024-12-17 10:45:00,44,1,20,1,10000.0,10.24,9.4975,0.0,17.1175
2024-12-17 11:00:00,44,1,20,1,10000.0,10.99,10.0,0.0,22.21
2024-12-17 11:15:00,44,1,19,2,10000.0,11.24,10.275,0.0,22.21
2024-12-17 11:30:00,44,1,16,5,10000.0,11.49,10.55,0.0,22.21
2024-12-17 11:45:00,44,1,17,4,10000.0,11.74,10.825,0.0,22.21
2024-12-17 12:00:00,44,1,17,4,10000.0,11.99,11.1,0.0,22.21
2024-12-17 12:15:00,44,1,19,2,10000.0,11.99,11.1,0.0,22.6775
2024-12-17 12:30:00,44,1,18,3,10000.0,11.99,11.1,0.0,23.145
2024-12-17 12:45:00,44,1,18,3,10000.0,11.99,11.1,0.0,23.612499999999997
2024-12-17 13:00:00,44,1,13,8,10000.0,11.99,11.1,0.0,24.08
2024-12-17 13:15:00,44,1,12,9,10000.0,12.24,11.375,0.0,23.612499999999997
2024-12-17 13:30:00,44,1,12,9,10000.0,12.49,11.65,0.0,23.145
2024-12-17 13:45:00,44,1,13,8,10000.0,12.74,11.925,0.0,22.6775
2024-12-17 14:00:00,44,1,14,7,10000.0,12.99,12.2,0.0,22.21
2024-12-17 14:15:00,44,1,13,8,10000.0,12.99,12.2,0.0,22.6775
2024-12-17 14:30:00,44,1,14,7,10000.0,12.99,12.2,0.0,23.145
2024-12-17 14:45:00,44,1,13,8,10000.0,12.99,12.2,0.0,23.612499999999997
2024-12-17 15:00:00,44,1,14,7,10000.0,12.99,12.2,0.0,24.08
2024-12-17 15:15:00,44,1,14,7,10000.0,12.74,11.925,0.0,22.685
2024-12-17 15:30:00,44,1,13,8,10000.0,12.49,11.65,0.0,21.29
2024-12-17 15:45:00,44,1,13,8,10000.0,12.24,11.375,0.0,19.895
2024-12-17 16:00:00,44,1,15,6,10000.0,11.99,11.1,0.0,18.5
2024-12-17 16:15:00,44,1,14,7,10000.0,11.49,10.37,0.0,17.115000000000002
2024-12-17 16:30:00,44,1,14,7,10000.0,10.99,9.64,0.0,15.73
2024-12-17 16:45:00,44,1,16,5,10000.0,10.49,8.91,0.0,14.345
2024-12-17 17:00:00,44,1,16,5,10000.0,9.99,8.18,0.0,12.96
2024-12-17 17:15:00,44,1,17,4,10000.0,9.74,7.875,0.0,12.96
2024-12-17 17:30:00,44,1,20,0,10000.0,9.49,7.57,0.0,12.96
2024-12-17 17:45:00,44,1,20,0,10000.0,9.24,7.265,0.0,12.96
2024-12-17 18:00:00,44,1,20,0,10000.0,8.99,6.96,0.0,12.96
2024-12-17 18:15:00,44,1,19,1,10000.0,8.99,6.7875,0.0,14.345
2024-12-17 18:30:00,44,1,18,2,10000.0,8.99,6.615,0.0,15.73
2024-12-17 18:45:00,44,1,19,1,10000.0,8.99,6.4425,0.0,17.115000000000002
2024-12-17 19:00:00,44,1,18,2,10000.0,8.99,6.27,0.0,18.5
2024-12-17 19:15:00,44,1,19,1,10000.0,8.99,6.27,0.0,18.5
2024-12-17 19:30:00,44,1,20,0,10000.0,8.99,6.27,0.0,18.5
2024-12-17 19:45:00,44,1,19,1,10000.0,8.99,6.27,0.0,18.5
2024-12-17 20:00:00,44,1,18,2,10000.0,8.99,6.27,0.0,18.5
2024-12-17 20:15:00,44,1,20,0,10000.0,8.99,6.3225,0.0,18.0425
2024-12-17 20:30:00,44,1,20,0,10000.0,8.99,6.375,0.0,17.585
2024-12-17 20:45:00,44,1,20,0,10000.0,8.99,6.4275,0.0,17.1275
2024-12-17 21:00:00,44,1,20,0,10000.0,8.99,6.48,0.0,16.67
2024-12-17 21:15:00,44,1,20,0,10000.0,8.99,6.48,0.0,16.67
2024-12-17 21:30:00,44,1,20,0,10000.0,8.99,6.48,0.0,16.67
2024-12-17 21:45:00,44,1,20,0,10000.0,8.99,6.48,0.0,16.67
2024-12-17 22:00:00,44,1,20,0,10000.0,8.99,6.48,0.0,16.67
2024-12-17 22:15:00,44,1,19,1,10000.0,8.74,6.295,0.0,15.7425
2024-12-17 22:30:00,44,1,19,1,10000.0,8.49,6.11,0.0,14.815
2024-12-17 22:45:00,44,1,19,1,10000.0,8.24,5.925000000000001,0.0,13.8875
2024-12-17 23:00:00,44,1,19,1,10000.0,7.99,5.74,0.0,12.96
2024-12-17 23:15:00,44,1,19,1,10000.0,7.99,5.6725,0.0,13.4275
2024-12-17 23:30:00,44,1,19,1,10000.0,7.99,5.605,0.0,13.895
2024-12-17 23:45:00,44,1,19,1,10000.0,7.99,5.5375,0.0,14.3625
2024-12-18 00:00:00,44,1,19,1,10000.0,7.99,5.47,0.0,14.83
2024-12-18 00:15:00,44,1,19,1,10000.0,7.99,5.5375,0.0,14.3625
2024-12-18 00:30:00,44,1,19,1,10000.0,7.99,5.605,0.0,13.895
2024-12-18 00:45:00,44,1,19,1,10000.0,7.99,5.6725,0.0,13.4275
2024-12-18 01:00:00,44,1,20,0,10000.0,7.99,5.74,0.0,12.96
2024-12-18 01:15:00,44,1,20,0,10000.0,7.74,5.515000000000001,0.0,12.5
2024-12-18 01:30:00,44,1,20,0,10000.0,7.49,5.29,0.0,12.04
2024-12-18 01:45:00,44,1,20,0,10000.0,7.24,5.0649999999999995,0.0,11.58
2024-12-18 02:00:00,44,1,20,0,10000.0,6.99,4.84,0.0,11.12
2024-12-18 02:30:00,44,1,20,0,10000.0,5.99,4.915,0.0,7.414999999999999
2024-12-18 02:45:00,44,1,20,0,10000.0,5.49,4.952500000000001,0.0,5.5625
2024-12-18 03:00:00,44,1,20,0,10000.0,4.99,4.99,0.0,3.71
2024-12-18 03:15:00,44,1,20,0,10000.0,4.99,4.99,0.0,3.71
2024-12-18 03:30:00,44,1,20,0,10000.0,4.99,4.99,0.0,3.71
2024-12-18 03:45:00,44,1,20,0,10000.0,4.99,4.99,0.0,3.71
2024-12-18 04:00:00,44,1,20,0,10000.0,4.99,4.99,0.0,3.71
2024-12-18 04:15:00,44,1,20,0,10000.0,4.74,4.275,0.0,4.6375
2024-12-18 04:30:00,44,1,20,0,10000.0,4.49,3.56,0.0,5.5649999999999995
2024-12-18 04:45:00,44,1,20,0,10000.0,4.24,2.845,0.0,6.4925
2024-12-18 05:00:00,44,1,18,2,10000.0,3.99,2.13,0.0,7.42
2024-12-18 05:15:00,44,1,18,2,10000.0,3.99,2.13,0.0,7.42
2024-12-18 05:30:00,44,1,18,2,10000.0,3.99,2.13,0.0,7.42
2024-12-18 05:45:00,44,1,18,2,10000.0,3.99,2.13,0.0,7.42
2024-12-18 06:00:00,44,1,18,2,10000.0,3.99,2.13,0.0,7.42
2024-12-18 06:15:00,44,1,18,2,10000.0,3.99,2.0075,0.0,7.8775
2024-12-18 06:30:00,44,1,17,3,10000.0,3.99,1.885,0.0,8.335
2024-12-18 06:45:00,44,1,17,3,10000.0,3.99,1.7625,0.0,8.7925
2024-12-18 07:00:00,44,1,19,1,10000.0,3.99,1.64,0.0,9.25
2024-12-18 07:15:00,44,1,19,0,10000.0,4.24,1.9375,0.0,9.25
2024-12-18 07:30:00,44,1,19,1,10000.0,4.49,2.235,0.0,9.25
2024-12-18 07:45:00,44,1,18,2,10000.0,4.74,2.5325,0.0,9.25
2024-12-18 08:00:00,44,1,16,4,10000.0,4.99,2.83,0.0,9.25
2024-12-18 08:15:00,44,1,19,1,10000.0,5.24,3.1275,0.0,9.25
2024-12-18 08:30:00,44,1,18,2,10000.0,5.49,3.425,0.0,9.25
2024-12-18 08:45:00,44,1,18,2,10000.0,5.74,3.7225,0.0,9.25
2024-12-18 09:00:00,44,1,18,2,10000.0,5.99,4.02,0.0,9.25
2024-12-18 09:15:00,44,1,18,2,10000.0,6.74,5.005,0.0,8.7925
2024-12-18 09:30:00,44,1,18,2,10000.0,7.49,5.99,0.0,8.335
2024-12-18 09:45:00,44,1,18,2,10000.0,8.24,6.975,0.0,7.8775
2024-12-18 10:00:00,44,1,18,2,10000.0,8.99,7.96,0.0,7.42
2024-12-18 10:15:00,44,1,19,1,10000.0,9.74,8.745,0.0,6.4925
2024-12-18 10:30:00,44,1,20,0,10000.0,10.49,9.53,0.0,5.5649999999999995
2024-12-18 10:45:00,44,1,20,0,10000.0,11.24,10.315,0.0,4.6375
2024-12-18 11:00:00,44,1,18,2,10000.0,11.99,11.1,0.0,3.71
2024-12-18 11:15:00,44,1,17,3,10000.0,12.49,11.6225,0.0,3.71
2024-12-18 11:30:00,44,1,18,2,10000.0,12.99,12.145,0.0,3.71
2024-12-18 11:45:00,44,1,17,3,10000.0,13.49,12.6675,0.0,3.71
2024-12-18 12:00:00,44,1,17,3,10000.0,13.99,13.19,0.0,3.71
2024-12-18 12:15:00,44,1,18,2,10000.0,14.24,13.44,0.0,4.1675
2024-12-18 12:30:00,44,1,18,2,10000.0,14.49,13.69,0.0,4.625
2024-12-18 12:45:00,44,1,16,3,10000.0,14.74,13.94,0.0,5.0825
2024-12-18 13:00:00,44,1,16,3,10000.0,14.99,14.19,0.0,5.54
2024-12-18 13:15:00,44,1,15,4,10000.0,15.49,14.6875,0.0,5.0825
2024-12-18 13:30:00,44,1,18,1,10000.0,15.989999999999998,15.185,0.0,4.625
2024-12-18 13:45:00,44,1,18,1,10000.0,16.49,15.6825,0.0,4.1675
2024-12-18 14:00:00,44,1,18,1,10000.0,16.99,16.18,0.0,3.71
2024-12-18 14:15:00,44,1,16,3,10000.0,16.74,15.9325,0.0,4.1675
2024-12-18 14:30:00,44,1,16,3,10000.0,16.49,15.685,0.0,4.625
2024-12-18 14:45:00,44,1,17,2,10000.0,16.24,15.4375,0.0,5.0825
2024-12-18 15:00:00,44,1,16,3,10000.0,15.99,15.19,0.0,5.54
2024-12-18 15:15:00,44,1,16,3,10000.0,15.74,14.94,0.0,5.54
2024-12-18 15:30:00,44,1,16,3,10000.0,15.49,14.69,0.0,5.54
2024-12-18 15:45:00,44,1,15,4,10000.0,15.24,14.44,0.0,5.54
2024-12-18 16:00:00,44,1,16,3,10000.0,14.99,14.19,0.0,5.54
2024-12-18 16:15:00,44,1,17,2,10000.0,14.49,13.6925,0.0,6.01
2024-12-18 16:30:00,44,1,13,6,10000.0,13.99,13.195,0.0,6.48
2024-12-18 16:45:00,44,1,13,6,10000.0,13.49,12.6975,0.0,6.95
2024-12-18 17:00:00,44,1,13,6,10000.0,12.99,12.2,0.0,7.42
2024-12-18 17:15:00,44,1,11,8,10000.0,12.74,11.925,0.0,7.8775
2024-12-18 17:30:00,44,1,11,8,10000.0,12.49,11.65,0.0,8.335
2024-12-18 17:45:00,44,1,15,4,10000.0,12.24,11.375,0.0,8.7925
2024-12-18 18:00:00,44,1,18,1,10000.0,11.99,11.1,0.0,9.25
2024-12-18 18:15:00,44,1,18,1,10000.0,11.49,10.4375,0.0,9.7175
2024-12-18 18:30:00,44,1,18,0,10000.0,10.99,9.775,0.0,10.185
2024-12-18 18:45:00,44,1,19,0,10000.0,10.49,9.1125,0.0,10.6525
2024-12-18 19:00:00,44,1,18,1,10000.0,9.99,8.45,0.0,11.12
2024-12-18 19:15:00,44,1,17,2,10000.0,10.24,8.91,0.0,12.5075
2024-12-18 19:30:00,44,1,19,0,10000.0,10.49,9.37,0.0,13.895
2024-12-18 19:45:00,44,1,19,0,10000.0,10.74,9.829999999999998,0.0,15.2825
2024-12-18 20:00:00,44,1,18,1,10000.0,10.99,10.29,0.0,16.67
2024-12-18 20:15:00,44,1,19,0,10000.0,10.49,9.5275,0.0,15.2825
2024-12-18 20:30:00,44,1,19,0,10000.0,9.99,8.765,0.0,13.895
2024-12-18 20:45:00,44,1,18,1,10000.0,9.49,8.0025,0.0,12.5075
2024-12-18 21:00:00,44,1,17,2,10000.0,8.99,7.24,0.0,11.12
2024-12-18 21:15:00,44,1,18,1,10000.0,9.24,7.62,0.0,10.6525
2024-12-18 21:30:00,44,1,18,1,10000.0,9.49,8.0,0.0,10.185
2024-12-18 21:45:00,44,1,18,1,10000.0,9.74,8.379999999999999,0.0,9.7175
2024-12-18 22:00:00,44,1,18,1,10000.0,9.99,8.76,0.0,9.25
2024-12-18 22:15:00,44,1,17,2,10000.0,9.99,8.76,0.0,9.25
2024-12-18 22:30:00,44,1,17,2,10000.0,9.99,8.76,0.0,9.25
2024-12-18 22:45:00,44,1,17,2,10000.0,9.99,8.76,0.0,9.25
2024-12-18 23:00:00,44,1,17,2,10000.0,9.99,8.76,0.0,9.25
2024-12-18 23:15:00,44,1,19,0,10000.0,9.74,8.817499999999999,0.0,7.865
2024-12-18 23:30:00,44,1,19,0,10000.0,9.49,8.875,0.0,6.48
2024-12-18 23:45:00,44,1,19,0,10000.0,9.24,8.932500000000001,0.0,5.095
2024-12-19 00:00:00,44,1,19,0,10000.0,8.99,8.99,0.0,3.71
2024-12-19 00:15:00,44,1,19,0,10000.0,8.74,8.57,0.0,4.1675
2024-12-19 00:30:00,44,1,19,0,10000.0,8.49,8.15,0.0,4.625
2024-12-19 00:45:00,44,1,19,0,10000.0,8.24,7.73,0.0,5.0825
2024-12-19 01:00:00,44,1,19,0,10000.0,7.99,7.31,0.0,5.54
2024-12-19 01:15:00,44,1,19,0,10000.0,7.99,7.48,0.0,5.0825
2024-12-19 01:30:00,44,1,19,0,10000.0,7.99,7.65,0.0,4.625
2024-12-19 01:45:00,44,1,19,0,10000.0,7.99,7.82,0.0,4.1675
2024-12-19 02:00:00,44,1,19,0,10000.0,7.99,7.99,0.0,3.71
2024-12-19 02:15:00,44,1,19,0,10000.0,7.99,7.59,0.0,5.095
2024-12-19 02:30:00,44,1,19,0,10000.0,7.99,7.1899999999999995,0.0,6.48
2024-12-19 02:45:00,44,1,19,0,10000.0,7.99,6.79,0.0,7.865
2024-12-19 03:00:00,44,1,19,0,10000.0,7.99,6.39,0.0,9.25
2024-12-19 03:15:00,44,1,19,0,10000.0,8.49,6.6274999999999995,0.0,12.0325
2024-12-19 03:30:00,44,1,19,0,10000.0,8.99,6.865,0.0,14.815
2024-12-19 03:45:00,44,1,19,0,10000.0,9.49,7.1025,0.0,17.5975
2024-12-19 04:00:00,44,1,19,0,10000.0,9.99,7.34,0.0,20.38
2024-12-19 04:15:00,44,1,19,0,10000.0,9.99,7.6175,0.0,18.065
2024-12-19 04:30:00,44,1,19,0,10000.0,9.99,7.895,0.0,15.75
2024-12-19 04:45:00,44,1,19,0,10000.0,9.99,8.1725,0.0,13.435
2024-12-19 05:00:00,44,1,17,2,10000.0,9.99,8.45,0.0,11.12
2024-12-19 05:15:00,44,1,17,2,10000.0,9.74,8.2325,0.0,10.6525
2024-12-19 05:30:00,44,1,17,2,10000.0,9.49,8.015,0.0,10.185
2024-12-19 05:45:00,44,1,17,2,10000.0,9.24,7.797499999999999,0.0,9.7175
2024-12-19 06:00:00,44,1,17,2,10000.0,8.99,7.58,0.0,9.25
2024-12-19 06:15:00,44,1,17,2,9500.0,8.99,7.797499999999999,0.25,8.3225
2024-12-19 06:30:00,44,1,17,2,9000.0,8.99,8.015,0.5,7.395
2024-12-19 06:45:00,44,1,17,2,8500.0,8.99,8.2325,0.75,6.4675
2024-12-19 07:00:00,44,1,18,0,8000.0,8.99,8.45,1.0,5.54
2024-12-19 07:15:00,44,1,19,0,7750.0,8.99,8.2325,0.75,6.4675
2024-12-19 07:30:00,44,1,19,0,7500.0,8.99,8.015,0.5,7.395
2024-12-19 07:45:00,44,1,18,1,7250.0,8.99,7.797499999999999,0.25,8.3225
2024-12-19 08:00:00,44,1,18,1,7000.0,8.99,7.58,0.0,9.25
2024-12-19 08:15:00,44,1,12,7,7000.0,8.74,7.5125,0.0,8.3225
2024-12-19 08:30:00,44,1,13,6,7000.0,8.49,7.445,0.0,7.395
2024-12-19 08:45:00,44,1,13,6,7000.0,8.24,7.3775,0.0,6.4675
2024-12-19 09:00:00,44,1,15,4,7000.0,7.99,7.31,0.0,5.54
2024-12-19 09:15:00,44,1,14,5,7750.0,8.74,8.0875,0.0,6.935
2024-12-19 09:30:00,44,1,16,3,8500.0,9.49,8.865,0.0,8.33
2024-12-19 09:45:00,44,1,18,1,9250.0,10.24,9.6425,0.0,9.725
2024-12-19 10:00:00,44,1,18,1,10000.0,10.99,10.42,0.0,11.12
2024-12-19 10:15:00,44,1,18,1,10000.0,11.49,10.8975,0.0,11.58
2024-12-19 10:30:00,44,1,18,1,10000.0,11.99,11.375,0.0,12.04
2024-12-19 10:45:00,44,1,16,3,10000.0,12.49,11.8525,0.0,12.5
2024-12-19 11:00:00,44,1,15,5,10000.0,12.99,12.33,0.0,12.96
2024-12-19 11:15:00,44,1,17,3,10000.0,12.49,11.8525,0.25,13.4275
2024-12-19 11:30:00,44,1,17,3,10000.0,11.99,11.375,0.5,13.895
2024-12-19 11:45:00,44,1,17,3,10000.0,11.49,10.8975,0.75,14.3625
2024-12-19 12:00:00,44,1,17,3,10000.0,10.99,10.42,1.0,14.83
2024-12-19 12:15:00,44,1,16,4,10000.0,11.24,10.6625,1.0,21.31
