timestamp,number,status,available_bike_stands,available_bikes,percentage_cloud_coverage,visibility_distance,percentage_humidity,current_temperature,feels_like_temperature,is_rainy
2025-01-09 00:30:00,44,1,20,0,0.0,10000.0,93.0,8.49,6.37,0.5
2025-01-09 00:45:00,44,1,20,0,0.0,10000.0,93.0,8.24,6.205,0.75
2025-01-09 01:00:00,44,1,20,0,0.0,10000.0,93.0,7.99,6.04,1.0
2025-01-09 01:15:00,44,1,20,0,0.0,10000.0,93.0,7.99,6.04,0.75
2025-01-09 02:15:00,44,1,20,0,0.0,10000.0,93.0,7.74,5.9375,0.0
2025-01-09 02:30:00,44,1,20,0,0.0,10000.0,93.0,7.49,5.835,0.0
2025-01-09 02:45:00,44,1,20,0,0.0,10000.0,93.0,7.24,5.7325,0.0
2025-01-09 03:00:00,44,1,20,0,0.0,10000.0,93.0,6.99,5.63,0.0
2025-01-09 03:15:00,44,1,20,0,0.0,10000.0,93.0,6.99,5.765,0.0
2025-01-09 03:30:00,44,1,20,0,0.0,10000.0,93.0,6.99,5.9,0.0
2025-01-09 03:45:00,44,1,20,0,0.0,10000.0,93.0,6.99,6.035,0.0
2025-01-09 04:00:00,44,1,20,0,0.0,10000.0,93.0,6.99,6.17,0.0
2025-01-09 04:15:00,44,1,20,0,0.0,10000.0,94.75,6.74,5.6325,0.0
2025-01-09 04:30:00,44,1,20,0,0.0,10000.0,96.5,6.49,5.095,0.0
2025-01-09 04:45:00,44,1,20,0,0.0,10000.0,98.25,6.24,4.557499999999999,0.0
2025-01-09 05:00:00,44,1,20,0,0.0,10000.0,100.0,5.99,4.02,0.0
2025-01-09 05:15:00,44,1,18,2,0.0,10000.0,98.25,6.24,4.422499999999999,0.0
2025-01-09 05:30:00,44,1,18,2,0.0,10000.0,96.5,6.49,4.824999999999999,0.0
2025-01-09 05:45:00,44,1,18,2,0.0,10000.0,94.75,6.74,5.2275,0.0
2025-01-09 06:00:00,44,1,18,2,0.0,10000.0,93.0,6.99,5.63,0.0
2025-01-09 06:15:00,44,1,18,2,5.0,10000.0,93.0,6.49,5.047499999999999,0.0
2025-01-09 06:30:00,44,1,18,2,10.0,10000.0,93.0,5.99,4.465,0.0
2025-01-09 06:45:00,44,1,18,2,15.0,10000.0,93.0,5.49,3.8825,0.0
2025-01-09 07:00:00,44,1,20,0,20.0,10000.0,93.0,4.99,3.3,0.0
2025-01-09 07:15:00,44,1,19,1,15.0,10000.0,93.0,4.99,3.0825,0.0
2025-01-09 07:30:00,44,1,20,0,10.0,10000.0,93.0,4.99,2.865,0.0
2025-01-09 07:45:00,44,1,20,0,5.0,10000.0,93.0,4.99,2.6475,0.0
2025-01-09 08:00:00,44,1,20,0,0.0,10000.0,93.0,4.99,2.43,0.0
2025-01-09 08:15:00,44,1,20,0,18.75,10000.0,93.0,5.24,2.6500000000000004,0.25
2025-01-09 08:30:00,44,1,20,0,37.5,10000.0,93.0,5.49,2.87,0.5
2025-01-09 08:45:00,44,1,20,0,56.25,10000.0,93.0,5.74,3.09,0.75
2025-01-09 09:00:00,44,1,20,0,75.0,10000.0,93.0,5.99,3.31,1.0
2025-01-09 09:15:00,44,1,19,1,56.25,10000.0,90.0,6.74,4.4725,1.0
2025-01-09 09:30:00,44,1,19,1,37.5,10000.0,87.0,7.49,5.635,1.0
2025-01-09 09:45:00,44,1,20,0,18.75,10000.0,84.0,8.24,6.7975,1.0
2025-01-09 10:00:00,44,1,19,1,0.0,10000.0,81.0,8.99,7.96,1.0
2025-01-09 10:15:00,44,1,18,1,18.75,10000.0,76.25,10.24,9.235,0.75
2025-01-09 10:30:00,44,1,18,2,37.5,10000.0,71.5,11.49,10.51,0.5
2025-01-09 10:45:00,44,1,18,2,56.25,10000.0,66.75,12.74,11.785,0.25
2025-01-09 11:00:00,44,1,17,3,75.0,10000.0,62.0,13.99,13.06,0.0
2025-01-09 11:15:00,44,1,16,4,81.25,10000.0,63.25,13.99,13.0925,0.0
2025-01-09 11:30:00,44,1,19,1,87.5,10000.0,64.5,13.99,13.125,0.0
2025-01-09 11:45:00,44,1,17,3,93.75,10000.0,65.75,13.99,13.1575,0.0
2025-01-09 12:00:00,44,1,15,5,100.0,10000.0,67.0,13.99,13.19,0.0
2025-01-09 12:15:00,44,1,15,5,100.0,10000.0,68.25,13.99,13.2225,0.0
2025-01-09 12:30:00,44,1,15,5,100.0,10000.0,69.5,13.99,13.255,0.0
2025-01-09 12:45:00,44,1,15,5,100.0,10000.0,70.75,13.99,13.2875,0.0
2025-01-09 13:00:00,44,1,13,7,100.0,10000.0,72.0,13.99,13.32,0.0
2025-01-09 13:15:00,44,1,13,7,100.0,10000.0,74.5,13.74,13.1125,0.0
2025-01-09 14:15:00,44,1,14,6,93.75,10000.0,83.5,12.99,12.5275,0.25
2025-01-09 14:30:00,44,1,13,7,87.5,10000.0,85.0,12.99,12.565,0.5
2025-01-09 15:00:00,44,1,14,6,75.0,10000.0,88.0,12.99,12.64,1.0
2025-01-09 15:15:00,44,1,14,6,75.0,10000.0,87.75,12.74,12.36,1.0
2025-01-09 15:30:00,44,1,13,7,75.0,10000.0,87.5,12.49,12.08,1.0
2025-01-09 15:45:00,44,1,13,7,75.0,10000.0,87.25,12.24,11.8,1.0
2025-01-09 16:00:00,44,1,14,6,75.0,10000.0,87.0,11.99,11.52,1.0
2025-01-09 16:15:00,44,1,12,8,75.0,10000.0,87.0,11.74,11.245,0.75
2025-01-09 16:30:00,44,1,15,5,75.0,10000.0,87.0,11.49,10.97,0.5
2025-01-09 16:45:00,44,1,15,5,75.0,10000.0,87.0,11.24,10.695,0.25
2025-01-09 17:00:00,44,1,17,3,75.0,10000.0,87.0,10.99,10.42,0.0
2025-01-09 17:15:00,44,1,19,1,75.0,10000.0,85.5,10.74,9.695,0.0
2025-01-09 17:30:00,44,1,19,1,75.0,10000.0,84.0,10.49,8.969999999999999,0.0
2025-01-09 17:45:00,44,1,19,1,75.0,10000.0,82.5,10.24,8.245,0.0
2025-01-09 18:00:00,44,1,20,0,75.0,10000.0,81.0,9.99,7.52,0.0
2025-01-09 18:15:00,44,1,20,0,81.25,10000.0,81.0,9.99,7.52,0.0
2025-01-09 18:30:00,44,1,20,0,87.5,10000.0,81.0,9.99,7.52,0.0
2025-01-09 18:45:00,44,1,19,1,93.75,10000.0,81.0,9.99,7.52,0.0
2025-01-09 19:00:00,44,1,19,1,100.0,10000.0,81.0,9.99,7.52,0.0
2025-01-09 19:15:00,44,1,19,1,100.0,10000.0,81.0,9.99,7.685,0.0
2025-01-09 19:30:00,44,1,19,1,100.0,10000.0,81.0,9.99,7.85,0.0
2025-01-09 19:45:00,44,1,19,1,100.0,10000.0,81.0,9.99,8.015,0.0
2025-01-09 20:00:00,44,1,18,2,100.0,10000.0,81.0,9.99,8.18,0.0
2025-01-09 20:15:00,44,1,18,2,100.0,10000.0,81.0,9.99,8.18,0.0
2025-01-09 20:30:00,44,1,19,1,100.0,10000.0,81.0,9.99,8.18,0.0
2025-01-09 20:45:00,44,1,19,1,100.0,10000.0,81.0,9.99,8.18,0.0
2025-01-09 21:00:00,44,1,19,1,100.0,10000.0,81.0,9.99,8.18,0.0
2025-01-09 21:15:00,44,1,19,1,100.0,10000.0,81.0,9.99,8.247499999999999,0.0
2025-01-09 21:30:00,44,1,19,1,100.0,10000.0,81.0,9.99,8.315,0.0
2025-01-09 21:45:00,44,1,19,1,100.0,10000.0,81.0,9.99,8.3825,0.0
2025-01-09 22:00:00,44,1,18,0,100.0,10000.0,81.0,9.99,8.45,0.0
2025-01-09 22:15:00,44,1,19,0,100.0,10000.0,82.5,9.74,8.2325,0.0
2025-01-09 22:30:00,44,1,18,1,100.0,10000.0,84.0,9.49,8.015,0.0
2025-01-09 22:45:00,44,1,18,1,100.0,10000.0,85.5,9.24,7.797499999999999,0.0
2025-01-09 23:00:00,44,1,19,1,100.0,10000.0,87.0,8.99,7.58,0.0
2025-01-09 23:15:00,44,1,20,0,100.0,10000.0,88.5,8.99,7.675,0.0
2025-01-09 23:30:00,44,1,20,0,100.0,10000.0,90.0,8.99,7.77,0.0
2025-01-09 23:45:00,44,1,20,0,100.0,10000.0,91.5,8.99,7.865,0.0
2025-01-10 00:00:00,44,1,20,0,100.0,10000.0,93.0,8.99,7.96,0.0
2025-01-10 00:15:00,44,1,20,0,100.0,10000.0,93.0,8.99,8.2175,0.0
2025-01-10 00:30:00,44,1,20,0,100.0,10000.0,93.0,8.99,8.475,0.0
2025-01-10 00:45:00,44,1,20,0,100.0,10000.0,93.0,8.99,8.7325,0.0
2025-01-10 01:00:00,44,1,20,0,100.0,10000.0,93.0,8.99,8.99,0.0
2025-01-10 01:15:00,44,1,20,0,93.75,10000.0,93.0,8.99,8.6375,0.0
2025-01-10 01:30:00,44,1,20,0,87.5,10000.0,93.0,8.99,8.285,0.0
2025-01-10 01:45:00,44,1,20,0,81.25,10000.0,93.0,8.99,7.9325,0.0
2025-01-10 02:00:00,44,1,20,0,75.0,10000.0,93.0,8.99,7.58,0.0
2025-01-10 02:15:00,44,1,20,0,81.25,10000.0,94.75,8.74,7.5125,0.0
2025-01-10 02:30:00,44,1,20,0,87.5,10000.0,96.5,8.49,7.445,0.0
2025-01-10 02:45:00,44,1,20,0,93.75,10000.0,98.25,8.24,7.3775,0.0
2025-01-10 03:00:00,44,1,20,0,100.0,10000.0,100.0,7.99,7.31,0.0
2025-01-10 03:15:00,44,1,20,0,100.0,10000.0,98.25,8.24,7.595,0.0
2025-01-10 03:30:00,44,1,20,0,100.0,10000.0,96.5,8.49,7.879999999999999,0.0
2025-01-10 03:45:00,44,1,20,0,100.0,10000.0,94.75,8.74,8.165,0.0
2025-01-10 04:00:00,44,1,20,0,100.0,10000.0,93.0,8.99,8.45,0.0
2025-01-10 04:15:00,44,1,20,0,100.0,10000.0,93.0,8.99,8.45,0.0
2025-01-10 04:30:00,44,1,20,0,100.0,10000.0,93.0,8.99,8.45,0.0
2025-01-10 04:45:00,44,1,20,0,100.0,10000.0,93.0,8.99,8.45,0.0
2025-01-10 05:00:00,44,1,18,2,100.0,10000.0,93.0,8.99,8.45,0.0
2025-01-10 05:15:00,44,1,18,2,100.0,10000.0,93.0,8.99,8.45,0.0
2025-01-10 05:30:00,44,1,18,2,100.0,10000.0,93.0,8.99,8.45,0.0
2025-01-10 05:45:00,44,1,18,2,100.0,10000.0,93.0,8.99,8.45,0.0
2025-01-10 06:00:00,44,1,18,2,100.0,10000.0,93.0,8.99,8.45,0.0
2025-01-10 06:15:00,44,1,18,2,100.0,10000.0,93.0,8.99,8.45,0.0
2025-01-10 06:30:00,44,1,18,2,100.0,10000.0,93.0,8.99,8.45,0.0
2025-01-10 06:45:00,44,1,19,1,100.0,10000.0,93.0,8.99,8.45,0.0
2025-01-10 07:00:00,44,1,19,1,100.0,10000.0,93.0,8.99,8.45,0.0
2025-01-10 07:15:00,44,1,19,1,75.0,10000.0,93.0,8.99,8.147499999999999,0.0
2025-01-10 07:30:00,44,1,20,0,50.0,10000.0,93.0,8.99,7.845,0.0
2025-01-10 07:45:00,44,1,18,2,25.0,10000.0,93.0,8.99,7.5425,0.0
2025-01-10 08:00:00,44,1,17,3,0.0,10000.0,93.0,8.99,7.24,0.0
2025-01-10 08:15:00,44,1,18,2,0.0,10000.0,93.0,9.24,7.62,0.0
2025-01-10 08:30:00,44,1,19,1,0.0,10000.0,93.0,9.49,8.0,0.0
2025-01-10 08:45:00,44,1,20,0,0.0,10000.0,93.0,9.74,8.379999999999999,0.0
2025-01-10 09:00:00,44,1,19,1,0.0,10000.0,93.0,9.99,8.76,0.0
2025-01-10 09:15:00,44,1,19,1,25.0,10000.0,88.75,10.74,9.6525,0.0
2025-01-10 09:30:00,44,1,19,1,50.0,10000.0,84.5,11.49,10.545,0.0
2025-01-10 09:45:00,44,1,19,1,75.0,10000.0,80.25,12.24,11.4375,0.0
2025-01-10 10:00:00,44,1,19,1,100.0,10000.0,76.0,12.99,12.33,0.0
2025-01-10 10:15:00,44,1,19,1,100.0,10000.0,75.0,13.49,12.8525,0.0
2025-01-10 10:30:00,44,1,17,3,100.0,10000.0,74.0,13.99,13.375,0.0
2025-01-10 10:45:00,44,1,18,3,100.0,10000.0,73.0,14.49,13.8975,0.0
2025-01-10 11:00:00,44,1,17,4,100.0,10000.0,72.0,14.99,14.42,0.0
2025-01-10 11:15:00,44,1,14,7,75.0,10000.0,68.75,15.49,14.8875,0.0
2025-01-10 11:30:00,44,1,14,7,50.0,10000.0,65.5,15.989999999999998,15.355,0.0
2025-01-10 11:45:00,44,1,17,4,25.0,10000.0,62.25,16.49,15.8225,0.0
2025-01-10 12:00:00,44,1,18,3,0.0,10000.0,59.0,16.99,16.29,0.0
2025-01-10 12:15:00,44,1,19,2,18.75,10000.0,59.0,17.24,16.564999999999998,0.0
2025-01-10 12:30:00,44,1,20,1,37.5,10000.0,59.0,17.49,16.84,0.0
2025-01-10 12:45:00,44,1,21,0,56.25,10000.0,59.0,17.74,17.115000000000002,0.0
2025-01-10 13:00:00,44,1,17,4,75.0,10000.0,59.0,17.99,17.39,0.0
